row_id,bkblk,bknwy,bkon8,bkona,bkspr,bkxbq,bkxcr,bkxwp,blxwp,bxqsq,cntxt,dsopp,dwipd,hdchk,katri,mulch,qxmsq,r2ar8,reskd,reskr,rimmx,rkxwp,rxmsq,simpl,skach,skewr,skrxp,spcop,stlmt,thrsk,wkcti,wkna8,wknck,wkovl,wkpos,wtoeg,class
2675,f,f,f,t,t,t,t,t,t,t,f,f,g,f,n,f,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,t,t,t,nowin
2677,f,f,f,f,t,t,f,t,t,t,f,f,g,f,n,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,t,t,t,nowin
2683,f,f,t,f,f,f,t,t,t,t,f,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f,t,t,nowin
2685,f,f,t,f,t,f,t,t,t,t,f,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f,t,t,nowin
2692,f,t,f,f,f,f,f,f,f,t,f,f,l,f,n,t,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,nowin
2693,f,t,f,f,f,f,f,f,f,t,f,f,l,f,n,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,t,nowin
2695,f,f,t,f,f,f,t,t,t,t,f,f,l,f,n,f,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,t,nowin
2698,f,f,f,f,t,f,t,t,t,t,f,f,l,f,n,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,t,nowin
2701,f,f,f,f,t,f,t,t,t,t,f,f,l,f,n,t,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,t,nowin
2706,f,f,f,f,t,f,t,t,t,t,f,f,l,f,n,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,t,t,nowin
2708,f,f,f,t,f,f,t,t,t,t,f,f,l,f,n,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,f,t,t,nowin
2729,f,f,f,f,f,t,t,t,t,t,f,f,l,f,n,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,t,nowin
2734,f,f,f,f,t,t,f,t,t,t,f,f,l,f,n,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t,t,nowin
2735,f,f,f,f,f,f,f,f,f,t,f,t,g,f,n,f,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,t,t,t,nowin
2740,f,f,f,f,f,f,t,f,f,t,f,f,g,f,n,f,f,t,f,t,f,f,t,f,f,t,f,f,t,f,f,t,f,t,f,n,nowin
2743,f,f,f,f,f,f,t,f,f,t,f,t,l,f,n,f,f,t,f,t,f,f,t,f,f,t,f,f,t,f,f,t,f,t,f,n,nowin
2746,f,f,f,f,t,f,f,f,t,f,t,f,g,f,b,f,f,t,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,t,f,n,nowin
2754,f,f,f,f,f,f,t,f,t,f,f,f,g,f,n,f,f,t,f,f,f,t,f,f,f,t,f,f,f,f,f,t,f,t,f,n,nowin
2767,f,f,f,f,f,f,f,f,f,f,t,f,g,f,b,f,t,t,f,f,f,f,t,f,f,t,f,f,f,f,f,f,f,t,t,n,nowin
2777,t,t,f,t,f,f,f,f,f,f,t,f,g,t,n,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,n,nowin
2780,t,f,t,f,f,t,f,f,f,f,t,f,g,f,b,f,f,t,f,f,f,f,f,t,f,t,t,f,f,f,f,f,t,f,t,n,nowin
2783,t,f,t,f,f,t,t,f,f,f,t,f,g,f,n,f,f,t,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f,f,n,nowin
2790,t,f,f,t,t,t,t,t,t,f,t,f,g,f,n,f,f,t,f,f,f,f,f,t,f,t,t,f,f,f,f,f,t,f,t,n,nowin
2795,f,f,f,f,f,f,f,f,f,f,f,f,g,f,n,f,t,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,t,t,t,n,nowin
2798,f,f,f,t,t,t,f,f,f,f,f,f,g,f,n,t,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,n,nowin
2802,f,f,f,f,t,t,t,t,t,f,f,f,g,f,n,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,n,nowin
2804,f,f,f,f,t,t,t,t,t,f,f,f,g,f,n,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,f,t,n,nowin
2806,f,f,f,f,t,f,f,f,t,f,t,f,l,f,b,f,f,t,f,t,f,t,f,t,f,t,f,f,f,f,f,f,f,t,f,n,nowin
2814,f,f,f,f,t,f,f,f,t,f,f,f,l,f,b,f,f,t,f,t,f,t,f,f,f,t,f,f,f,f,f,t,f,t,f,n,nowin
2816,f,f,f,f,f,f,f,f,f,f,t,f,l,f,n,f,f,t,f,t,f,f,f,t,t,t,t,f,f,f,t,f,t,t,f,n,nowin
2817,f,f,f,f,t,f,f,f,t,f,t,f,l,f,n,f,f,t,f,t,f,t,f,t,f,t,f,f,f,f,f,f,f,t,f,n,nowin
2821,f,f,f,f,f,f,f,f,f,f,t,f,l,f,n,f,f,t,f,t,f,f,f,f,t,t,t,f,f,f,t,f,t,t,f,n,nowin
2825,f,f,f,f,f,f,f,f,t,f,t,f,l,f,n,f,f,t,f,t,f,t,f,f,f,t,f,f,f,f,t,f,t,t,f,n,nowin
2827,f,f,f,f,t,f,f,f,t,f,t,f,l,f,n,f,f,t,f,t,f,t,f,f,f,t,f,f,f,f,t,f,f,t,f,n,nowin
2829,f,f,f,f,f,f,t,f,t,f,f,f,l,f,n,f,f,t,f,t,f,t,f,t,f,t,f,f,f,f,f,t,f,t,f,n,nowin
2834,t,f,f,f,f,f,f,f,f,f,f,f,l,f,n,f,f,t,f,f,f,f,f,t,f,t,f,f,f,f,t,t,f,t,f,n,nowin
2835,t,f,f,f,f,f,f,f,f,f,f,f,l,f,w,f,f,t,f,f,f,f,f,t,f,t,f,f,f,f,t,t,f,t,f,n,nowin
2843,f,t,f,f,f,f,f,f,f,f,t,f,l,f,n,t,f,f,f,f,f,f,f,t,f,t,f,f,f,f,t,f,t,t,f,n,nowin
2849,f,f,f,f,f,f,f,f,f,f,t,f,l,f,n,f,f,f,f,t,f,f,f,f,f,t,t,f,f,f,f,f,t,t,f,n,nowin
2851,f,f,f,f,f,f,f,f,f,f,t,f,l,f,n,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f,t,f,t,f,f,n,nowin
2854,f,f,f,f,t,f,t,f,f,f,t,f,l,f,n,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f,t,f,t,f,f,n,nowin
2860,f,t,f,f,f,f,f,f,f,f,f,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,t,t,f,f,f,n,nowin
2863,f,f,f,f,t,f,f,f,t,f,f,f,l,f,n,f,f,f,f,t,f,t,f,t,f,t,f,f,f,f,f,t,f,t,f,n,nowin
2867,f,f,f,f,t,f,f,f,t,f,f,f,l,f,n,f,f,f,f,t,f,t,f,f,f,t,f,f,f,f,f,t,f,t,f,n,nowin
2871,t,t,f,f,f,f,f,f,f,f,f,f,l,f,b,f,f,f,f,f,f,f,f,t,f,t,f,f,f,t,f,t,f,f,f,n,nowin
2872,t,f,f,f,t,f,f,f,t,f,f,f,l,f,b,f,f,f,f,f,f,t,f,t,f,t,f,f,f,f,f,t,f,f,f,n,nowin
2879,t,f,f,f,f,f,t,t,t,f,f,f,l,f,w,f,f,t,f,f,f,f,f,t,f,t,f,f,f,f,f,t,f,t,f,n,nowin
2881,f,f,f,f,t,f,t,t,t,f,t,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f,f,n,nowin
2884,f,f,f,f,f,f,t,t,t,f,f,f,l,f,n,f,f,t,f,t,f,f,t,f,f,t,f,f,f,f,t,t,f,t,f,n,nowin
2890,t,t,f,t,f,f,f,f,f,f,f,f,l,t,n,t,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,t,f,f,f,n,nowin
2892,f,f,f,f,f,t,t,f,f,f,t,f,l,f,n,f,f,t,f,t,f,f,f,t,f,t,f,f,f,f,t,f,t,t,f,n,nowin
2894,f,f,f,t,f,t,f,f,f,f,t,f,l,f,n,f,f,t,f,t,f,f,f,f,t,t,t,f,f,f,t,f,t,t,f,n,nowin
2895,f,f,f,f,f,t,f,f,f,f,t,f,l,f,n,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,t,f,t,f,f,n,nowin
2899,f,f,f,t,f,t,f,f,f,f,t,f,l,f,n,t,f,t,f,t,f,f,f,f,f,t,t,f,f,f,t,f,t,f,f,n,nowin
2900,f,f,f,t,f,t,f,f,f,f,t,f,l,f,n,t,f,t,f,t,f,f,f,f,t,t,t,f,f,f,t,f,t,f,f,n,nowin
2905,f,f,f,f,f,t,t,f,t,f,t,f,l,f,n,f,f,t,f,t,f,t,f,f,f,t,f,f,f,f,t,f,t,t,f,n,nowin
2908,t,f,t,f,f,t,t,f,f,f,t,f,l,f,b,f,f,t,f,f,f,f,f,t,f,t,t,f,f,f,f,f,t,f,t,n,nowin
2912,t,f,t,f,f,t,f,f,f,f,t,f,l,f,n,t,f,t,f,f,f,f,f,t,f,t,t,f,f,f,t,f,t,f,t,n,nowin
2913,t,f,t,f,f,t,t,f,f,f,t,f,l,f,n,f,f,t,f,f,f,f,f,t,f,t,t,f,f,f,f,f,t,f,t,n,nowin
2915,f,f,f,f,f,t,f,f,f,f,t,f,l,f,n,t,f,f,f,f,f,f,f,t,f,t,f,f,f,f,t,f,t,f,f,n,nowin
2921,f,f,f,t,f,t,f,f,f,f,t,f,l,f,n,t,f,f,f,f,f,f,f,t,t,t,t,f,f,f,t,f,t,f,f,n,nowin
2922,f,f,f,f,f,t,t,f,f,f,t,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,t,f,t,f,f,n,nowin
2928,f,f,f,t,f,t,f,f,f,f,t,f,l,f,n,f,f,f,f,t,f,f,f,f,f,t,t,f,f,f,t,f,t,t,f,n,nowin
2930,f,f,f,f,f,t,t,f,t,f,t,f,l,f,n,f,f,f,f,t,f,t,f,f,f,t,f,f,f,t,t,f,t,f,f,n,nowin
2934,t,f,t,f,f,t,t,f,f,f,t,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f,f,n,nowin
2936,t,f,t,f,f,t,f,f,f,f,t,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,t,f,f,f,t,f,t,f,t,n,nowin
2937,t,f,f,t,f,t,f,f,f,f,t,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,t,f,f,f,t,f,t,f,t,n,nowin
2938,t,f,t,f,f,t,t,f,f,f,t,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,t,f,f,f,f,f,t,f,t,n,nowin
2942,f,f,f,f,f,t,t,t,t,f,t,f,l,f,n,t,f,t,f,t,f,f,f,f,f,t,f,f,f,f,t,f,t,f,f,n,nowin
2944,f,f,f,f,f,t,t,t,t,f,t,f,l,f,n,f,f,t,f,f,f,t,f,f,f,t,f,f,f,f,f,f,t,t,f,n,nowin
2948,f,f,f,t,t,t,t,t,t,f,f,f,l,f,n,f,f,t,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f,t,n,nowin
2951,t,f,f,t,t,t,t,t,t,f,t,f,l,f,n,f,f,t,f,f,f,f,f,t,f,t,t,f,f,f,f,f,t,f,t,n,nowin
2956,f,f,f,t,t,t,t,t,t,f,f,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f,t,n,nowin
2960,t,f,f,t,t,t,t,t,t,f,t,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,t,f,f,f,f,f,t,f,t,n,nowin
2961,t,f,f,t,t,t,t,t,t,f,t,f,l,f,w,f,f,f,f,f,f,f,f,t,f,t,t,f,f,f,f,f,t,f,t,n,nowin
2967,f,t,f,f,f,t,f,f,f,f,f,f,l,f,n,t,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,n,nowin
2969,f,t,f,f,f,t,f,f,f,f,f,f,l,f,n,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,f,t,n,nowin
2982,f,f,f,f,f,f,t,t,t,f,t,t,g,f,n,f,f,t,f,f,f,t,t,f,f,t,f,f,f,f,f,f,f,t,f,n,nowin
2983,f,f,f,f,f,f,t,t,t,f,f,t,g,f,n,f,f,t,f,f,f,f,t,t,f,t,f,f,f,f,f,t,f,t,f,n,nowin
2989,f,f,f,f,f,f,f,f,t,f,t,t,l,f,n,f,f,t,f,t,f,t,f,t,f,t,f,f,f,f,t,f,t,t,f,n,nowin
2996,f,f,f,f,f,f,f,f,t,f,t,t,l,f,n,f,f,t,f,t,f,t,t,f,f,t,f,f,f,f,t,f,f,t,f,n,nowin
2997,f,f,f,f,f,f,f,f,f,f,t,t,l,f,n,f,f,f,f,f,f,f,t,t,f,t,f,f,f,f,f,f,f,f,f,n,nowin
3002,f,f,f,f,f,f,t,t,t,f,f,t,l,f,n,f,f,t,f,t,f,f,t,f,f,t,f,f,f,f,t,t,f,f,f,n,nowin
3005,f,f,f,f,f,f,t,t,t,f,f,t,l,f,n,f,f,f,f,t,f,f,t,t,f,t,f,f,f,f,t,t,f,f,f,n,nowin
3007,f,f,f,f,f,t,t,f,t,f,t,t,l,f,n,f,f,t,f,t,f,t,f,t,f,t,f,f,f,f,t,f,t,t,f,n,nowin
3018,f,f,f,t,t,t,f,f,f,f,f,f,g,f,n,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f,t,t,nowin
3020,f,f,f,t,t,t,f,f,f,f,f,f,g,f,n,t,f,f,f,f,f,f,f,t,f,t,t,f,f,f,f,f,t,f,t,t,nowin
3022,f,f,f,f,t,t,t,t,t,f,f,f,g,f,n,f,f,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,t,f,t,t,nowin
3025,f,f,f,f,f,f,f,f,f,f,f,f,g,f,n,f,f,t,f,f,f,f,f,t,f,f,t,f,f,f,f,f,t,t,t,t,nowin
3032,f,f,f,f,f,f,t,f,t,f,f,f,g,f,n,f,f,t,f,f,f,t,f,t,f,f,t,f,f,f,f,f,t,t,t,t,nowin
3045,f,f,f,f,t,t,f,f,f,f,f,f,g,f,n,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,t,t,t,nowin
3046,f,f,f,t,t,t,f,f,f,f,f,f,g,f,n,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,t,t,t,nowin
3048,f,f,f,t,t,t,f,f,t,f,f,f,g,f,n,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,t,t,t,nowin
3049,f,f,f,f,t,t,f,f,t,f,f,f,g,f,n,f,f,t,f,f,f,t,f,f,f,f,t,f,f,f,f,f,t,t,t,t,nowin
3055,f,f,f,f,t,t,t,t,t,f,f,f,g,f,n,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,t,t,t,nowin
3056,f,f,f,t,t,t,t,t,t,f,f,f,g,f,n,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,t,t,t,nowin
3064,f,f,f,f,t,f,t,f,f,f,f,f,l,f,n,f,f,f,f,f,f,f,f,f,f,t,t,f,f,t,f,f,t,f,t,t,nowin
3066,f,f,f,f,t,f,t,t,t,f,f,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f,t,t,nowin
3068,f,f,f,t,t,t,f,f,f,f,f,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f,t,t,nowin
3071,f,f,f,f,f,t,f,f,t,f,f,f,l,f,n,t,f,f,f,f,f,t,f,t,f,t,f,f,f,f,f,f,t,f,t,t,nowin
3076,f,f,f,f,t,t,t,t,t,f,f,f,l,f,n,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,t,f,t,t,nowin
3079,f,f,f,f,t,f,t,f,f,f,f,f,l,f,n,f,f,t,f,f,f,f,f,t,f,f,t,f,f,f,f,f,t,t,t,t,nowin
3082,f,f,f,f,f,f,f,f,f,f,f,f,l,f,n,f,f,f,f,f,f,f,f,t,f,f,t,f,f,f,f,f,t,f,t,t,nowin
3083,f,f,f,f,t,f,f,f,f,f,f,f,l,f,n,f,f,f,f,f,f,f,f,t,f,f,t,f,f,f,f,f,t,f,t,t,nowin
3085,f,t,f,f,f,f,f,f,f,f,f,f,l,f,n,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f,t,f,t,t,nowin
3089,f,f,f,f,f,f,t,f,t,f,f,f,l,f,n,f,f,f,f,f,f,t,f,t,f,f,t,f,f,t,f,f,t,f,t,t,nowin
3097,f,f,f,f,f,f,f,f,t,f,f,f,l,f,n,f,f,f,f,f,f,t,f,f,f,f,t,f,f,t,f,f,t,f,t,t,nowin
3100,f,f,f,f,t,f,t,t,t,f,f,f,l,f,n,f,f,t,f,f,f,t,f,t,f,f,f,f,f,f,f,f,t,t,t,t,nowin
3102,f,f,f,f,t,f,t,t,t,f,f,f,l,f,n,f,f,f,f,f,f,f,f,t,f,f,t,f,f,f,f,f,t,f,t,t,nowin
3105,f,f,f,f,t,t,t,f,t,f,f,f,l,f,n,f,f,t,f,f,f,t,f,t,f,f,f,f,f,f,f,f,t,t,t,t,nowin
3106,f,f,f,t,t,t,f,f,f,f,f,f,l,f,n,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,t,t,t,nowin
3108,f,f,f,t,t,t,f,f,f,f,f,f,l,f,n,t,f,t,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t,t,nowin
3120,f,f,f,f,f,t,f,f,t,f,f,f,l,f,n,t,f,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f,t,f,t,t,nowin
3124,f,f,f,t,t,t,f,f,t,f,f,f,l,f,n,f,f,f,f,f,f,t,f,f,f,f,t,f,f,t,f,f,t,f,t,t,nowin
3125,f,f,f,f,f,t,t,f,t,f,f,f,l,f,n,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,f,t,t,nowin
3142,f,f,f,f,f,f,f,f,f,f,f,t,g,f,n,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,t,t,t,nowin
3147,f,f,f,f,f,f,f,f,t,f,f,t,l,f,n,f,f,t,f,f,f,t,f,t,f,f,f,f,f,f,f,f,t,t,t,t,nowin
3151,f,f,f,f,f,t,f,f,t,f,f,t,l,f,n,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,t,t,t,nowin
3153,f,f,f,f,f,f,f,f,f,f,f,f,g,f,w,f,f,t,f,t,f,f,f,t,f,t,f,f,t,f,f,t,f,t,f,n,nowin
3159,f,f,f,f,t,f,t,f,f,f,f,f,l,f,b,f,f,t,f,f,f,f,f,t,f,t,f,f,t,f,f,t,f,t,f,n,nowin
3160,f,f,f,f,f,f,f,f,f,f,f,f,l,f,w,f,f,t,f,t,f,f,f,t,f,t,f,f,t,f,f,t,f,t,f,n,nowin
3163,f,f,f,f,f,f,f,f,f,f,f,f,l,f,w,f,f,t,f,t,f,f,f,f,f,t,f,f,t,f,f,t,f,t,f,n,nowin
3165,f,f,f,t,f,f,f,f,f,f,f,f,l,f,w,f,f,t,f,t,f,f,f,f,f,t,f,f,t,f,f,t,f,f,f,n,nowin
3170,f,f,f,f,t,f,t,f,t,f,f,f,l,f,n,f,f,f,f,f,f,t,f,t,f,t,f,f,t,f,f,t,f,t,f,n,nowin
3186,t,f,f,f,t,f,t,f,t,f,f,t,l,f,b,f,f,f,f,f,f,t,f,t,f,t,f,f,t,f,f,t,f,t,f,n,nowin
