row_id,sex,length,diameter,height,whole_weight,shucked_weight,cisvera_weight,shell_weight,rings
1862,I,0.52,0.41,0.11,0.5185,0.2165,0.0915,0.184,8.0
1863,I,0.52,0.415,0.14,0.6375,0.308,0.1335,0.168,9.0
1864,I,0.52,0.395,0.125,0.5805,0.2445,0.146,0.165,9.0
1865,I,0.52,0.38,0.115,0.6645,0.3285,0.17,0.1425,7.0
1866,I,0.52,0.385,0.115,0.581,0.2555,0.156,0.143,10.0
1868,I,0.525,0.405,0.145,0.6965,0.3045,0.1535,0.21,8.0
1869,I,0.525,0.4,0.145,0.6095,0.248,0.159,0.175,9.0
1873,I,0.53,0.405,0.12,0.632,0.2715,0.148,0.1875,9.0
1874,I,0.535,0.455,0.14,1.0015,0.53,0.1765,0.244,9.0
1876,I,0.54,0.395,0.135,0.6555,0.2705,0.155,0.192,9.0
1878,I,0.545,0.425,0.14,0.8145,0.305,0.231,0.244,10.0
1879,I,0.545,0.43,0.14,0.687,0.2615,0.1405,0.25,9.0
1881,I,0.55,0.45,0.13,0.804,0.3375,0.1405,0.23,6.0
1883,M,0.555,0.41,0.125,0.599,0.2345,0.1465,0.194,8.0
1884,M,0.555,0.4,0.13,0.7075,0.332,0.1585,0.18,7.0
1885,I,0.555,0.45,0.175,0.738,0.304,0.1755,0.22,9.0
1886,M,0.555,0.455,0.135,0.837,0.382,0.171,0.235,9.0
1892,M,0.565,0.45,0.16,0.895,0.415,0.195,0.246,9.0
1893,I,0.565,0.46,0.155,0.8715,0.3755,0.215,0.25,10.0
1894,M,0.57,0.46,0.155,1.0005,0.454,0.205,0.265,11.0
1895,M,0.57,0.455,0.155,0.832,0.3585,0.174,0.277,11.0
1896,M,0.57,0.44,0.175,0.9415,0.3805,0.2285,0.283,9.0
1897,M,0.57,0.415,0.13,0.88,0.4275,0.1955,0.238,13.0
1898,F,0.57,0.44,0.12,0.803,0.382,0.1525,0.234,9.0
1899,M,0.575,0.45,0.13,0.785,0.318,0.193,0.2265,9.0
1904,F,0.575,0.465,0.175,1.099,0.4735,0.202,0.35,9.0
1905,I,0.575,0.45,0.135,0.8715,0.45,0.162,0.225,10.0
1907,F,0.575,0.43,0.155,0.7955,0.3485,0.1925,0.22,9.0
1908,M,0.575,0.475,0.145,0.857,0.3665,0.173,0.269,9.0
1909,F,0.58,0.45,0.195,0.8265,0.4035,0.173,0.225,9.0
1911,M,0.58,0.44,0.15,1.0465,0.518,0.2185,0.2795,10.0
1912,I,0.58,0.44,0.145,0.7905,0.3525,0.1645,0.242,10.0
1918,F,0.6,0.465,0.16,1.133,0.466,0.2885,0.298,11.0
1919,I,0.605,0.49,0.165,1.071,0.482,0.1935,0.352,10.0
1920,F,0.605,0.455,0.145,0.862,0.334,0.1985,0.3,9.0
1921,M,0.605,0.47,0.18,1.1155,0.479,0.2565,0.321,10.0
1922,M,0.61,0.48,0.14,1.031,0.4375,0.2615,0.27,8.0
1923,F,0.61,0.46,0.145,1.1185,0.478,0.2945,0.2985,10.0
1925,F,0.61,0.47,0.165,1.1785,0.566,0.2785,0.294,11.0
1926,M,0.615,0.47,0.145,1.0285,0.4435,0.2825,0.285,11.0
1927,M,0.615,0.47,0.15,1.0875,0.4975,0.283,0.2685,9.0
1928,F,0.615,0.495,0.16,1.255,0.5815,0.3195,0.3225,12.0
1929,M,0.615,0.495,0.2,1.219,0.564,0.227,0.3885,10.0
1931,M,0.62,0.49,0.15,1.195,0.4605,0.302,0.355,9.0
1933,M,0.62,0.495,0.195,1.5145,0.579,0.346,0.5195,15.0
1934,M,0.62,0.47,0.15,1.309,0.587,0.4405,0.325,9.0
1937,M,0.625,0.515,0.17,1.331,0.5725,0.3005,0.361,9.0
1942,M,0.63,0.49,0.155,1.2525,0.63,0.246,0.289,9.0
1943,F,0.635,0.485,0.165,1.2695,0.5635,0.3065,0.3395,11.0
1944,F,0.635,0.52,0.165,1.3405,0.5065,0.296,0.412,11.0
1946,M,0.635,0.525,0.16,1.195,0.5435,0.246,0.335,12.0
1947,M,0.635,0.5,0.165,1.273,0.6535,0.213,0.365,12.0
1948,M,0.635,0.515,0.165,1.229,0.5055,0.2975,0.3535,10.0
1949,M,0.64,0.53,0.165,1.1895,0.4765,0.3,0.35,11.0
1951,F,0.64,0.515,0.165,1.3115,0.4945,0.2555,0.41,10.0
1955,F,0.645,0.51,0.18,1.6195,0.7815,0.322,0.4675,12.0
1957,F,0.645,0.52,0.21,1.5535,0.616,0.3655,0.474,16.0
1958,I,0.65,0.52,0.15,1.238,0.5495,0.296,0.3305,10.0
1959,F,0.65,0.51,0.155,1.189,0.483,0.278,0.3645,13.0
1960,F,0.65,0.51,0.185,1.375,0.531,0.384,0.3985,10.0
1961,F,0.655,0.515,0.18,1.412,0.6195,0.2485,0.497,11.0
1962,F,0.655,0.525,0.175,1.348,0.5855,0.2605,0.394,10.0
1968,M,0.665,0.525,0.18,1.429,0.6715,0.29,0.4,12.0
1969,F,0.67,0.53,0.205,1.4015,0.643,0.2465,0.416,12.0
1970,M,0.675,0.515,0.15,1.312,0.556,0.2845,0.4115,11.0
1971,F,0.675,0.51,0.185,1.473,0.6295,0.3025,0.4245,11.0
1972,M,0.68,0.54,0.19,1.623,0.7165,0.354,0.4715,12.0
1973,M,0.68,0.54,0.155,1.534,0.671,0.379,0.384,10.0
1974,M,0.685,0.535,0.155,1.3845,0.6615,0.2145,0.4075,10.0
1975,M,0.69,0.55,0.18,1.6915,0.6655,0.402,0.5,11.0
1978,M,0.7,0.55,0.175,1.4405,0.6565,0.2985,0.375,12.0
1979,M,0.7,0.55,0.195,1.6245,0.675,0.347,0.535,13.0
1980,F,0.705,0.535,0.22,1.866,0.929,0.3835,0.4395,10.0
1981,F,0.72,0.575,0.18,1.6705,0.732,0.3605,0.501,12.0
1982,M,0.72,0.565,0.19,2.081,1.0815,0.4305,0.503,11.0
1983,F,0.725,0.57,0.205,1.6195,0.744,0.315,0.488,11.0
1986,I,0.135,0.13,0.04,0.029,0.0125,0.0065,0.008,4.0
1990,I,0.28,0.2,0.065,0.0895,0.036,0.0185,0.03,7.0
1992,I,0.29,0.21,0.07,0.1115,0.048,0.0205,0.03,5.0
1994,I,0.29,0.21,0.065,0.097,0.0375,0.022,0.03,6.0
1996,I,0.325,0.25,0.07,0.1745,0.0875,0.0355,0.04,7.0
1997,I,0.335,0.25,0.08,0.1695,0.0695,0.044,0.0495,6.0
1998,I,0.35,0.235,0.08,0.17,0.0725,0.0465,0.0495,7.0
2001,I,0.36,0.27,0.085,0.2185,0.1065,0.038,0.062,6.0
2007,I,0.415,0.325,0.11,0.316,0.1385,0.0795,0.0925,8.0
2008,I,0.425,0.315,0.095,0.3675,0.1865,0.0675,0.0985,7.0
2009,I,0.43,0.32,0.11,0.3675,0.1675,0.102,0.105,8.0
2010,I,0.435,0.325,0.12,0.346,0.159,0.084,0.095,7.0
2011,M,0.45,0.33,0.105,0.4955,0.2575,0.082,0.129,8.0
2012,I,0.46,0.35,0.11,0.4675,0.2125,0.099,0.1375,7.0
2014,I,0.47,0.375,0.105,0.441,0.167,0.0865,0.145,10.0
2015,I,0.475,0.365,0.12,0.5185,0.268,0.1095,0.1365,8.0
2017,M,0.505,0.395,0.135,0.5915,0.288,0.1315,0.185,12.0
2018,M,0.505,0.385,0.115,0.4825,0.21,0.1035,0.1535,10.0
2019,I,0.51,0.455,0.135,0.6855,0.2875,0.154,0.2035,9.0
2020,M,0.515,0.4,0.14,0.6335,0.288,0.145,0.168,9.0
2022,F,0.53,0.43,0.15,0.741,0.325,0.1855,0.196,9.0
2024,M,0.545,0.44,0.14,0.8395,0.356,0.1905,0.2385,11.0
2026,F,0.56,0.41,0.16,0.8215,0.342,0.184,0.253,9.0
2027,M,0.565,0.445,0.145,0.9255,0.4345,0.212,0.2475,9.0
2028,F,0.57,0.435,0.15,0.8295,0.3875,0.156,0.245,10.0
2031,F,0.6,0.45,0.14,0.837,0.37,0.177,0.2425,10.0
2034,F,0.625,0.515,0.18,1.3485,0.5255,0.252,0.3925,14.0
2035,M,0.66,0.515,0.195,1.5655,0.7345,0.353,0.386,9.0
2039,I,0.285,0.215,0.07,0.1075,0.051,0.0225,0.027,6.0
2041,I,0.325,0.24,0.07,0.152,0.0565,0.0305,0.054,8.0
2042,I,0.385,0.28,0.1,0.2755,0.1305,0.061,0.0725,8.0
2047,I,0.42,0.315,0.115,0.355,0.1895,0.065,0.087,6.0
2049,I,0.445,0.32,0.12,0.378,0.152,0.0825,0.12,8.0
2050,M,0.45,0.35,0.13,0.4655,0.2075,0.1045,0.135,8.0
2051,F,0.455,0.355,1.13,0.594,0.332,0.116,0.1335,8.0
2053,M,0.46,0.345,0.11,0.4595,0.235,0.0885,0.116,7.0
2054,M,0.465,0.36,0.11,0.4955,0.2665,0.085,0.121,7.0
2056,F,0.475,0.38,0.14,0.689,0.3165,0.1315,0.1955,7.0
2058,M,0.485,0.39,0.135,0.617,0.25,0.1345,0.1635,8.0
2060,M,0.5,0.39,0.135,0.7815,0.361,0.1575,0.2385,9.0
2063,M,0.525,0.385,0.1,0.5115,0.246,0.1005,0.1455,8.0
2064,M,0.535,0.42,0.125,0.738,0.355,0.1895,0.1795,8.0
2065,F,0.535,0.42,0.13,0.699,0.3125,0.1565,0.2035,8.0
2066,F,0.54,0.385,0.14,0.7655,0.3265,0.116,0.2365,10.0
2068,F,0.545,0.43,0.16,0.844,0.3945,0.1855,0.231,9.0
2070,I,0.55,0.42,0.115,0.668,0.2925,0.137,0.209,11.0
2072,M,0.58,0.45,0.12,0.8685,0.418,0.1475,0.2605,8.0
2075,M,0.595,0.465,0.15,0.919,0.4335,0.1765,0.262,9.0
2076,F,0.6,0.47,0.19,1.1345,0.492,0.2595,0.3375,10.0
2077,F,0.61,0.43,0.14,0.909,0.438,0.2,0.22,8.0
2079,F,0.62,0.49,0.16,1.056,0.493,0.244,0.2725,9.0
2081,M,0.65,0.5,0.14,1.238,0.6165,0.2355,0.32,8.0
2083,M,0.685,0.55,0.2,1.7725,0.813,0.387,0.49,11.0
2085,F,0.705,0.57,0.185,1.761,0.747,0.3725,0.488,10.0
2087,M,0.72,0.585,0.22,1.914,0.9155,0.448,0.479,11.0
2088,F,0.72,0.575,0.215,2.1,0.8565,0.4825,0.602,12.0
2091,F,0.505,0.39,0.115,0.66,0.3045,0.1555,0.175,8.0
2095,M,0.415,0.3,0.1,0.3355,0.1545,0.0685,0.095,7.0
2097,M,0.425,0.33,0.08,0.361,0.134,0.0825,0.125,7.0
2098,M,0.47,0.35,0.1,0.4775,0.1885,0.0885,0.175,8.0
2099,F,0.4,0.31,0.115,0.3465,0.1475,0.0695,0.115,10.0
2103,M,0.375,0.29,0.1,0.276,0.1175,0.0565,0.085,9.0
2104,F,0.49,0.385,0.125,0.5395,0.2175,0.128,0.165,11.0
2109,M,0.62,0.49,0.17,1.2105,0.5185,0.2555,0.335,13.0
2110,I,0.325,0.25,0.055,0.166,0.076,0.051,0.045,5.0
2111,I,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,9.0
2112,M,0.525,0.405,0.13,0.7185,0.3265,0.1975,0.175,8.0
2114,I,0.13,0.095,0.035,0.0105,0.005,0.0065,0.0035,4.0
2116,I,0.31,0.225,0.05,0.1445,0.0675,0.0385,0.045,6.0
2117,F,0.375,0.29,0.08,0.282,0.1405,0.0725,0.08,7.0
2118,F,0.48,0.38,0.12,0.608,0.2705,0.1405,0.185,8.0
2119,I,0.455,0.37,0.125,0.433,0.201,0.1265,0.145,9.0
2120,M,0.425,0.325,0.1,0.3295,0.1365,0.0725,0.11,7.0
2122,F,0.435,0.35,0.12,0.4585,0.192,0.1,0.13,11.0
2124,M,0.385,0.295,0.095,0.335,0.147,0.094,0.09,7.0
2125,M,0.47,0.375,0.115,0.4265,0.1685,0.0755,0.15,8.0
2128,M,0.62,0.51,0.175,1.1505,0.4375,0.2265,0.4,12.0
2129,M,0.595,0.47,0.15,0.8915,0.359,0.2105,0.245,12.0
2130,M,0.585,0.455,0.14,0.97,0.462,0.185,0.295,9.0
2131,M,0.32,0.24,0.08,0.18,0.08,0.0385,0.055,6.0
2132,F,0.52,0.41,0.125,0.6985,0.2945,0.1625,0.215,10.0
2134,F,0.44,0.33,0.115,0.4005,0.143,0.113,0.12,8.0
2135,M,0.565,0.425,0.1,0.7145,0.3055,0.166,0.18,12.0
2136,F,0.56,0.425,0.125,0.932,0.361,0.213,0.335,9.0
2137,F,0.59,0.455,0.175,0.966,0.391,0.2455,0.31,10.0
2138,F,0.57,0.465,0.18,0.9995,0.405,0.277,0.295,16.0
2141,I,0.32,0.24,0.075,0.1735,0.076,0.0355,0.05,7.0
2145,F,0.415,0.325,0.115,0.3455,0.1405,0.0765,0.11,9.0
2146,M,0.465,0.35,0.12,0.5205,0.2015,0.1625,0.185,11.0
2149,M,0.27,0.195,0.07,0.106,0.0465,0.018,0.036,7.0
2151,F,0.745,0.585,0.19,1.966,0.8435,0.437,0.5855,18.0
2152,F,0.4,0.3,0.115,0.3025,0.1335,0.0465,0.0935,8.0
2153,I,0.28,0.2,0.075,0.1225,0.0545,0.0115,0.035,5.0
2154,M,0.55,0.44,0.135,0.879,0.368,0.2095,0.265,10.0
2155,M,0.58,0.46,0.165,1.2275,0.473,0.1965,0.435,16.0
2156,M,0.61,0.5,0.165,1.2715,0.4915,0.185,0.49,12.0
2157,M,0.62,0.495,0.175,1.806,0.643,0.3285,0.725,17.0
2158,M,0.56,0.42,0.195,0.8085,0.3025,0.1795,0.285,14.0
2159,F,0.64,0.51,0.2,1.3905,0.61,0.3315,0.41,12.0
2160,M,0.69,0.55,0.2,1.8465,0.732,0.472,0.57,19.0
2161,F,0.715,0.565,0.24,2.1995,0.7245,0.465,0.885,17.0
2162,F,0.71,0.565,0.195,1.817,0.785,0.492,0.49,11.0
2164,M,0.375,0.305,0.09,0.3245,0.1395,0.0565,0.095,5.0
2165,F,0.61,0.45,0.16,1.136,0.414,0.311,0.3,9.0
2166,I,0.38,0.28,0.085,0.2735,0.115,0.061,0.085,6.0
2169,I,0.165,0.115,0.015,0.0145,0.0055,0.003,0.005,4.0
2170,M,0.285,0.21,0.075,0.1185,0.055,0.0285,0.04,7.0
2173,M,0.595,0.465,0.125,0.799,0.3245,0.2,0.23,10.0
2174,F,0.645,0.5,0.17,1.1845,0.4805,0.274,0.355,13.0
2175,M,0.575,0.45,0.185,0.925,0.342,0.197,0.35,12.0
2176,F,0.57,0.45,0.17,1.098,0.414,0.187,0.405,20.0
2178,F,0.595,0.48,0.2,0.975,0.358,0.2035,0.34,15.0
2179,F,0.595,0.47,0.25,1.283,0.462,0.2475,0.445,14.0
2180,F,0.625,0.42,0.165,1.0595,0.358,0.165,0.445,21.0
2181,M,0.535,0.42,0.165,0.9195,0.3355,0.1985,0.26,16.0
2182,M,0.55,0.43,0.16,0.9295,0.317,0.1735,0.355,13.0
2184,I,0.32,0.235,0.08,0.1485,0.064,0.031,0.045,6.0
2187,M,0.495,0.385,0.135,0.6335,0.2,0.1225,0.26,14.0
2189,F,0.49,0.37,0.14,0.585,0.243,0.115,0.195,10.0
2190,M,0.58,0.47,0.165,0.927,0.3215,0.1985,0.315,11.0
2191,M,0.645,0.495,0.185,1.4935,0.5265,0.2785,0.455,15.0
2193,I,0.215,0.17,0.055,0.0605,0.0205,0.014,0.02,6.0
2194,I,0.43,0.325,0.11,0.3675,0.1355,0.0935,0.12,13.0
2196,I,0.37,0.28,0.09,0.233,0.0905,0.0545,0.07,11.0
2198,I,0.27,0.19,0.08,0.081,0.0265,0.0195,0.03,6.0
2199,F,0.68,0.55,0.2,1.596,0.525,0.4075,0.585,21.0
2201,F,0.645,0.49,0.215,1.406,0.4265,0.2285,0.51,25.0
2202,M,0.57,0.405,0.16,0.9245,0.3445,0.2185,0.295,19.0
2203,M,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,18.0
2204,M,0.42,0.345,0.105,0.43,0.175,0.096,0.13,7.0
2206,F,0.29,0.225,0.075,0.14,0.0515,0.0235,0.04,5.0
2207,M,0.42,0.34,0.115,0.4215,0.175,0.093,0.135,8.0
2208,F,0.625,0.525,0.215,1.5765,0.5115,0.2595,0.665,16.0
2210,M,0.66,0.505,0.2,1.6305,0.4865,0.297,0.61,18.0
2212,F,0.595,0.495,0.235,1.366,0.5065,0.219,0.52,13.0
2215,F,0.455,0.35,0.14,0.5725,0.1965,0.1325,0.175,10.0
2217,F,0.515,0.415,0.13,0.764,0.276,0.196,0.25,13.0
2222,F,0.625,0.525,0.195,1.352,0.4505,0.2445,0.53,13.0
2224,F,0.55,0.425,0.145,0.797,0.297,0.15,0.265,9.0
2225,M,0.59,0.475,0.155,0.857,0.356,0.174,0.28,13.0
2226,I,0.355,0.28,0.11,0.2235,0.0815,0.0525,0.08,7.0
2227,I,0.275,0.2,0.075,0.086,0.0305,0.019,0.03,7.0
2229,M,0.37,0.28,0.095,0.2225,0.0805,0.051,0.075,7.0
2231,F,0.505,0.4,0.165,0.729,0.2675,0.155,0.25,9.0
2232,F,0.56,0.445,0.18,0.903,0.3575,0.2045,0.295,9.0
2233,M,0.595,0.475,0.17,1.0965,0.419,0.229,0.35,17.0
2235,M,0.6,0.48,0.175,1.229,0.4125,0.2735,0.415,13.0
2239,F,0.46,0.36,0.115,0.4755,0.2105,0.105,0.16,8.0
2242,F,0.475,0.38,0.135,0.486,0.1735,0.07,0.185,7.0
2243,M,0.465,0.36,0.13,0.5265,0.2105,0.1185,0.165,10.0
2246,F,0.38,0.325,0.11,0.3105,0.12,0.074,0.105,10.0
2247,F,0.47,0.365,0.12,0.543,0.2295,0.1495,0.15,9.0
2248,M,0.36,0.27,0.09,0.2225,0.083,0.053,0.075,6.0
2249,F,0.585,0.455,0.165,0.998,0.345,0.2495,0.315,12.0
2251,M,0.6,0.485,0.175,1.2675,0.4995,0.2815,0.38,13.0
2253,F,0.645,0.5,0.2,1.4285,0.639,0.305,0.36,11.0
2254,M,0.65,0.495,0.18,1.793,0.8005,0.339,0.53,14.0
2255,M,0.51,0.395,0.145,0.6185,0.216,0.1385,0.24,12.0
2257,M,0.495,0.415,0.165,0.7485,0.264,0.134,0.285,13.0
2262,F,0.58,0.455,0.16,0.9215,0.312,0.196,0.3,17.0
2263,F,0.62,0.51,0.15,1.456,0.581,0.2875,0.32,13.0
2264,I,0.59,0.45,0.16,0.893,0.2745,0.2185,0.345,14.0
2265,F,0.72,0.575,0.215,2.226,0.8955,0.405,0.62,13.0
2268,F,0.545,0.445,0.175,0.8525,0.3465,0.189,0.295,13.0
2272,M,0.635,0.51,0.21,1.598,0.6535,0.2835,0.58,15.0
2274,M,0.695,0.57,0.2,2.033,0.751,0.4255,0.685,15.0
2277,F,0.6,0.475,0.18,1.1805,0.4345,0.2475,0.425,19.0
2278,M,0.51,0.405,0.13,0.7175,0.3725,0.158,0.17,9.0
2279,M,0.525,0.405,0.135,0.7575,0.3305,0.216,0.195,10.0
2280,M,0.44,0.375,0.13,0.487,0.226,0.0965,0.155,9.0
2283,I,0.435,0.345,0.12,0.4475,0.221,0.112,0.125,7.0
2284,I,0.405,0.315,0.105,0.347,0.1605,0.0785,0.1,9.0
2285,I,0.42,0.33,0.1,0.352,0.1635,0.089,0.1,9.0
2289,F,0.58,0.475,0.155,0.974,0.4305,0.23,0.285,10.0
2290,I,0.325,0.27,0.1,0.185,0.08,0.0435,0.065,6.0
2291,M,0.475,0.375,0.12,0.563,0.2525,0.1205,0.185,10.0
2295,F,0.52,0.415,0.145,0.8045,0.3325,0.1725,0.285,10.0
2301,F,0.52,0.425,0.15,0.813,0.385,0.2015,0.23,10.0
2303,F,0.58,0.455,0.12,0.94,0.399,0.257,0.265,11.0
2307,F,0.465,0.375,0.135,0.6,0.2225,0.129,0.23,16.0
2308,M,0.455,0.355,0.13,0.515,0.2,0.1275,0.175,11.0
2315,M,0.575,0.435,0.15,0.805,0.293,0.1625,0.27,17.0
2316,M,0.535,0.435,0.155,0.8915,0.3415,0.177,0.25,13.0
2318,F,0.505,0.385,0.135,0.6185,0.251,0.1175,0.2,12.0
2320,I,0.4,0.31,0.1,0.2875,0.1145,0.0635,0.095,10.0
2322,M,0.53,0.435,0.135,0.7365,0.3275,0.1315,0.22,12.0
2325,F,0.415,0.305,0.105,0.3605,0.12,0.082,0.1,10.0
2326,M,0.43,0.345,0.115,0.3045,0.0925,0.055,0.12,11.0
2327,M,0.475,0.395,0.135,0.592,0.2465,0.1645,0.2,13.0
2328,F,0.525,0.425,0.145,0.7995,0.3345,0.209,0.24,15.0
2330,I,0.42,0.345,0.115,0.3435,0.1515,0.0795,0.115,9.0
2331,M,0.59,0.46,0.155,0.906,0.327,0.1485,0.335,15.0
2332,F,0.515,0.42,0.135,0.6295,0.2815,0.127,0.215,9.0
2333,M,0.695,0.55,0.22,1.5515,0.566,0.3835,0.445,13.0
2335,M,0.61,0.49,0.15,1.103,0.425,0.2025,0.36,23.0
2336,F,0.565,0.48,0.175,0.957,0.3885,0.215,0.275,18.0
2337,M,0.56,0.455,0.165,0.86,0.4015,0.1695,0.245,11.0
2338,M,0.655,0.485,0.195,1.62,0.6275,0.358,0.485,17.0
2340,F,0.59,0.47,0.17,0.9,0.355,0.1905,0.25,11.0
2341,I,0.31,0.24,0.09,0.1455,0.0605,0.0315,0.045,7.0
2343,I,0.17,0.125,0.055,0.0235,0.009,0.0055,0.008,6.0
2344,M,0.67,0.55,0.17,1.247,0.472,0.2455,0.4,21.0
2346,F,0.56,0.43,0.125,0.8025,0.313,0.1715,0.263,13.0
2347,M,0.505,0.4,0.13,0.764,0.3035,0.189,0.2175,11.0
2350,F,0.515,0.435,0.17,0.631,0.2765,0.111,0.216,12.0
2352,M,0.7,0.53,0.19,1.3185,0.548,0.233,0.42,18.0
2355,M,0.555,0.44,0.135,0.9025,0.3805,0.2105,0.28,13.0
2358,F,0.61,0.485,0.21,1.3445,0.535,0.2205,0.515,20.0
2359,F,0.645,0.525,0.2,1.449,0.601,0.2565,0.505,13.0
2360,F,0.545,0.44,0.175,0.7745,0.2985,0.1875,0.265,11.0
2362,F,0.66,0.525,0.205,1.3665,0.5005,0.291,0.41,18.0
2363,M,0.57,0.475,0.195,1.0295,0.4635,0.1905,0.305,18.0
2364,F,0.6,0.47,0.2,1.031,0.392,0.2035,0.29,15.0
2365,F,0.63,0.505,0.165,1.065,0.4595,0.216,0.315,12.0
2366,M,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,19.0
2368,F,0.72,0.595,0.225,1.969,0.8045,0.423,0.66,16.0
2372,F,0.405,0.325,0.11,0.3575,0.145,0.0725,0.11,12.0
2374,I,0.435,0.335,0.11,0.383,0.1555,0.0675,0.135,12.0
2377,I,0.535,0.41,0.155,0.6315,0.2745,0.1415,0.1815,12.0
2380,M,0.175,0.135,0.04,0.0305,0.011,0.0075,0.01,5.0
2382,I,0.525,0.43,0.15,0.7365,0.3225,0.161,0.215,11.0
2383,F,0.525,0.39,0.135,0.6005,0.2265,0.131,0.21,16.0
2386,F,0.485,0.365,0.14,0.6195,0.2595,0.1445,0.177,14.0
2388,I,0.515,0.375,0.14,0.6505,0.2495,0.141,0.2215,10.0
2390,F,0.455,0.35,0.125,0.4485,0.1585,0.102,0.1335,16.0
2392,M,0.33,0.25,0.09,0.197,0.085,0.041,0.0605,10.0
2393,I,0.3,0.22,0.09,0.1425,0.057,0.0335,0.043,7.0
2395,I,0.61,0.475,0.17,1.0385,0.4435,0.241,0.32,14.0
2398,I,0.5,0.385,0.155,0.762,0.3795,0.161,0.19,14.0
2399,F,0.53,0.43,0.17,0.775,0.35,0.152,0.235,17.0
2401,F,0.585,0.415,0.155,0.6985,0.3,0.146,0.195,12.0
2403,M,0.29,0.225,0.08,0.1295,0.0535,0.026,0.045,10.0
2405,I,0.655,0.515,0.145,1.25,0.5265,0.283,0.315,15.0
2408,I,0.62,0.485,0.17,1.208,0.4805,0.3045,0.33,15.0
2409,F,0.64,0.5,0.15,1.0705,0.371,0.2705,0.36,8.0
2411,I,0.5,0.395,0.12,0.537,0.2165,0.1085,0.1785,9.0
2412,M,0.31,0.245,0.095,0.15,0.0525,0.034,0.048,7.0
2413,F,0.505,0.38,0.145,0.651,0.2935,0.19,0.17,12.0
2415,M,0.4,0.315,0.105,0.287,0.1135,0.037,0.113,10.0
2416,M,0.425,0.315,0.125,0.3525,0.1135,0.0565,0.13,18.0
2422,F,0.475,0.365,0.13,0.4805,0.1905,0.114,0.1475,12.0
2426,I,0.565,0.435,0.155,0.782,0.2715,0.168,0.285,14.0
2427,M,0.26,0.19,0.075,0.0945,0.0445,0.02,0.03,6.0
2428,F,0.53,0.385,0.125,0.6695,0.289,0.151,0.18,10.0
2429,M,0.34,0.255,0.095,0.213,0.081,0.034,0.07,9.0
2430,I,0.52,0.38,0.14,0.525,0.1775,0.115,0.185,11.0
2431,F,0.635,0.5,0.18,1.312,0.529,0.2485,0.485,18.0
2432,F,0.61,0.485,0.165,1.087,0.4255,0.232,0.38,11.0
2433,F,0.66,0.515,0.18,1.523,0.54,0.3365,0.555,16.0
2434,I,0.635,0.5,0.18,1.319,0.5485,0.292,0.49,16.0
2438,F,0.515,0.4,0.17,0.796,0.258,0.1755,0.28,16.0
2439,F,0.345,0.255,0.1,0.197,0.071,0.051,0.06,9.0
2441,M,0.54,0.415,0.17,0.879,0.339,0.208,0.255,10.0
2442,M,0.475,0.355,0.125,0.4625,0.186,0.107,0.145,9.0
2445,M,0.5,0.38,0.135,0.5835,0.2295,0.1265,0.18,12.0
2446,F,0.55,0.435,0.17,0.884,0.2875,0.1645,0.28,14.0
2447,I,0.275,0.205,0.08,0.096,0.036,0.0185,0.03,6.0
2448,F,0.35,0.265,0.09,0.1855,0.0745,0.0415,0.06,7.0
2451,M,0.35,0.26,0.09,0.198,0.0725,0.056,0.06,10.0
2452,M,0.395,0.305,0.105,0.282,0.0975,0.065,0.096,9.0
2453,I,0.325,0.2,0.08,0.0995,0.0395,0.0225,0.032,8.0
2454,I,0.275,0.2,0.065,0.092,0.0385,0.0235,0.027,5.0
2455,I,0.235,0.17,0.065,0.0625,0.023,0.014,0.022,6.0
2456,I,0.25,0.18,0.06,0.073,0.028,0.017,0.0225,5.0
2459,F,0.585,0.47,0.17,1.099,0.3975,0.2325,0.358,20.0
2460,M,0.445,0.35,0.14,0.5905,0.2025,0.158,0.19,14.0
2464,F,0.52,0.405,0.14,0.6915,0.276,0.137,0.215,11.0
2465,M,0.5,0.39,0.13,0.709,0.275,0.168,0.18,11.0
2467,M,0.51,0.415,0.14,0.8185,0.3025,0.2155,0.235,16.0
2469,M,0.54,0.415,0.13,0.8245,0.272,0.226,0.24,13.0
2470,M,0.615,0.475,0.17,1.1825,0.474,0.2895,0.24,11.0
2471,M,0.565,0.44,0.175,1.122,0.393,0.2,0.375,20.0
2472,M,0.645,0.515,0.175,1.6115,0.6745,0.384,0.385,14.0
2473,F,0.615,0.47,0.175,1.2985,0.5135,0.343,0.32,14.0
2474,M,0.605,0.49,0.145,1.3,0.517,0.3285,0.31,14.0
2476,M,0.645,0.485,0.155,1.489,0.5915,0.312,0.38,18.0
2479,F,0.5,0.44,0.155,0.742,0.2025,0.2005,0.2115,14.0
2480,F,0.52,0.425,0.145,0.7,0.207,0.1905,0.24,13.0
2481,M,0.39,0.285,0.095,0.271,0.11,0.06,0.08,8.0
2482,M,0.52,0.4,0.165,0.8565,0.2745,0.201,0.21,12.0
2483,F,0.54,0.415,0.175,0.8975,0.275,0.241,0.275,14.0
2485,I,0.355,0.26,0.09,0.1925,0.077,0.038,0.065,8.0
2487,F,0.63,0.51,0.185,1.235,0.5115,0.349,0.3065,11.0
2490,M,0.44,0.325,0.115,0.39,0.163,0.087,0.113,7.0
