@relation 'x'
@attribute 'process.b1.capacity' numeric
@attribute 'process.b2.capacity' numeric
@attribute 'process.b3.capacity' numeric
@attribute 'process.b4.capacity' numeric
@attribute 'property.price' numeric
@attribute 'property.product' {'1','2','3','4','5','6'}
@attribute 'property.winner' {'0','1','2','3','4'}
@attribute 'verification.result' {FALSE, TRUE}
@attribute 'verification.time' numeric
@data
2,2,2,0,64,"2","0","FALSE",20705.6666666667
2,2,2,0,64,"4","0","FALSE",666
2,2,2,0,64,"6","0","FALSE",1060.75
2,2,2,0,65,"1","0","FALSE",11026.9166666667
2,2,2,0,65,"2","0","FALSE",24777.4583333333
2,2,2,0,65,"4","0","FALSE",757.416666666667
2,2,2,0,65,"6","0","FALSE",1110.375
2,2,2,0,66,"1","0","FALSE",10886.5
2,2,2,0,66,"2","0","FALSE",23904.125
2,2,2,0,66,"4","0","FALSE",726.583333333333
2,2,2,0,66,"6","0","FALSE",1149.83333333333
2,2,2,0,67,"1","0","FALSE",12782.75
2,2,2,0,67,"2","0","FALSE",28080
2,2,2,0,67,"4","0","FALSE",820.416666666667
2,2,2,0,67,"6","0","FALSE",1332.70833333333
2,2,2,0,68,"1","0","FALSE",8944.5
2,2,2,0,68,"2","0","FALSE",18005.5833333333
2,2,2,0,68,"4","0","FALSE",681.25
2,2,2,0,68,"6","0","FALSE",938.875
2,2,2,0,69,"1","0","FALSE",10370.5
2,2,2,0,69,"2","0","FALSE",21278.3333333333
2,2,2,0,69,"3","0","FALSE",405.708333333333
2,2,2,0,69,"4","0","FALSE",766.083333333333
2,2,2,0,69,"6","0","FALSE",981.916666666667
2,2,2,0,70,"1","0","FALSE",9982.58333333333
2,2,2,0,70,"2","0","FALSE",20737.0416666667
2,2,2,0,70,"3","0","FALSE",436.125
2,2,2,0,70,"4","0","TRUE",376.25
2,2,2,0,70,"4","1","FALSE",809.083333333333
2,2,2,0,70,"4","2","TRUE",425.333333333333
2,2,2,0,70,"4","3","FALSE",833.25
2,2,2,0,70,"6","0","FALSE",1035.45833333333
2,2,2,0,71,"1","0","FALSE",11735.5
2,2,2,0,71,"2","0","FALSE",24188.0416666667
2,2,2,0,71,"3","0","FALSE",415.208333333333
2,2,2,0,71,"6","0","FALSE",1168.04166666667
2,2,2,0,72,"1","0","FALSE",10504.3333333333
2,2,2,0,72,"2","0","FALSE",22835.3333333333
2,2,2,0,72,"3","0","FALSE",419.375
2,2,2,0,72,"6","0","FALSE",1103.75
2,2,2,0,73,"1","0","FALSE",12757.4166666667
2,2,2,0,73,"2","0","FALSE",27327.0416666667
2,2,2,0,73,"3","0","FALSE",379.416666666667
2,2,2,0,73,"6","0","FALSE",1257.125
2,2,2,0,74,"1","0","FALSE",12222.25
2,2,2,0,74,"2","0","FALSE",25621.875
2,2,2,0,74,"3","0","FALSE",427.875
2,2,2,0,74,"6","0","FALSE",1195.16666666667
2,2,2,0,75,"1","0","FALSE",14429.25
2,2,2,0,75,"2","0","FALSE",29918.3333333333
2,2,2,0,75,"3","0","FALSE",391.291666666667
2,2,2,0,75,"6","0","FALSE",1431.375
2,2,2,0,76,"1","0","FALSE",9703.75
2,2,2,0,76,"2","0","FALSE",19022.8333333333
2,2,2,0,76,"3","0","FALSE",431.708333333333
2,2,2,0,76,"6","0","FALSE",1012.79166666667
2,2,2,0,77,"1","0","FALSE",11617.25
2,2,2,0,77,"2","0","FALSE",23229
2,2,2,0,77,"3","0","FALSE",391.833333333333
2,2,2,0,77,"6","0","FALSE",1109.5
2,2,2,0,78,"1","0","FALSE",11085.5833333333
2,2,2,0,78,"2","0","FALSE",22187.9583333333
2,2,2,0,78,"3","0","FALSE",424.875
2,2,2,0,78,"6","0","FALSE",1056.20833333333
2,2,2,0,79,"1","0","FALSE",13463.0833333333
2,2,2,0,79,"2","0","FALSE",26623.9166666667
2,2,2,0,79,"3","0","FALSE",396.75
2,2,2,0,79,"6","0","FALSE",1240.91666666667
2,2,2,0,80,"1","0","FALSE",10028
2,2,2,0,80,"2","0","TRUE",5081.08333333333
2,2,2,0,80,"2","1","TRUE",5542.70833333333
2,2,2,0,80,"2","2","FALSE",26016.5833333333
2,2,2,0,80,"2","3","FALSE",27359.4166666667
2,2,2,0,80,"3","0","TRUE",87.7083333333333
2,2,2,0,80,"3","1","TRUE",89.6666666666667
2,2,2,0,80,"3","2","FALSE",426.791666666667
2,2,2,0,80,"3","3","FALSE",423.375
2,2,2,0,80,"6","0","TRUE",303.541666666667
2,2,2,0,80,"6","1","TRUE",309.791666666667
2,2,2,0,80,"6","2","FALSE",1233.70833333333
2,2,2,0,80,"6","3","FALSE",1262.25
2,2,2,0,81,"1","0","FALSE",12340.75
2,2,2,0,82,"1","0","FALSE",12061.5833333333
2,2,2,0,83,"1","0","FALSE",13873
2,2,2,0,84,"1","0","FALSE",9268.41666666667
2,2,2,0,85,"1","0","FALSE",11154
2,2,2,0,86,"1","0","FALSE",10856.75
2,2,2,0,87,"1","0","FALSE",12635.25
2,2,2,0,88,"1","0","FALSE",11153.5833333333
2,2,2,0,89,"1","0","FALSE",12801.3333333333
2,2,2,0,90,"1","0","TRUE",230.833333333333
2,2,2,0,90,"1","1","TRUE",5558.58333333333
2,2,2,0,90,"1","2","TRUE",243.666666666667
2,2,2,0,90,"1","3","FALSE",14637.8333333333
2,2,2,1,59,"1","0","FALSE",22291.5
2,2,2,1,59,"2","0","FALSE",44130.5208333333
2,2,2,1,59,"4","0","FALSE",1197.20833333333
2,2,2,1,59,"6","0","FALSE",3525.97916666667
2,2,2,1,60,"1","0","FALSE",17613.75
2,2,2,1,60,"2","0","FALSE",31169.3125
2,2,2,1,60,"4","0","FALSE",1132.58333333333
2,2,2,1,60,"6","0","FALSE",2588.60416666667
2,2,2,1,61,"1","0","FALSE",18322.2083333333
2,2,2,1,61,"2","0","FALSE",34348.7916666667
2,2,2,1,61,"4","0","FALSE",1173.08333333333
2,2,2,1,61,"6","0","FALSE",2594.5625
2,2,2,1,62,"1","0","FALSE",18136.9583333333
2,2,2,1,62,"2","0","FALSE",33680.8541666667
2,2,2,1,62,"4","0","FALSE",1216.375
2,2,2,1,62,"6","0","FALSE",2680.625
2,2,2,1,63,"1","0","FALSE",18951.6666666667
2,2,2,1,63,"2","0","FALSE",35216.1041666667
2,2,2,1,63,"4","0","FALSE",1187.91666666667
2,2,2,1,63,"6","0","FALSE",2597.1875
2,2,2,1,64,"1","0","FALSE",15883.3333333333
2,2,2,1,64,"2","0","FALSE",29650.3958333333
2,2,2,1,64,"4","0","FALSE",1022.70833333333
2,2,2,1,64,"6","0","FALSE",2532.5625
2,2,2,1,65,"1","0","FALSE",17781.9583333333
2,2,2,1,65,"2","0","FALSE",34141.375
2,2,2,1,65,"4","0","FALSE",1085.91666666667
2,2,2,1,65,"6","0","FALSE",2731.25
2,2,2,1,66,"1","0","FALSE",17875.7916666667
2,2,2,1,66,"2","0","FALSE",33591.5208333333
2,2,2,1,66,"4","0","FALSE",1085.41666666667
2,2,2,1,66,"6","0","FALSE",2796.0625
2,2,2,1,67,"1","0","FALSE",19775.4583333333
2,2,2,1,67,"2","0","FALSE",38630.1458333333
2,2,2,1,67,"4","0","FALSE",1133.16666666667
2,2,2,1,67,"6","0","FALSE",3128.375
2,2,2,1,68,"1","0","FALSE",15346.4166666667
2,2,2,1,68,"2","0","FALSE",25870.5416666667
2,2,2,1,68,"4","0","FALSE",1033.5
2,2,2,1,68,"6","0","FALSE",2300.70833333333
2,2,2,1,69,"1","0","FALSE",16949.7083333333
2,2,2,1,69,"2","0","FALSE",29665.3958333333
2,2,2,1,69,"3","0","FALSE",1764.41666666667
2,2,2,1,69,"4","0","FALSE",1096.95833333333
2,2,2,1,69,"5","0","FALSE",7337.4375
2,2,2,1,69,"6","0","FALSE",2414.1875
2,2,2,1,70,"1","0","FALSE",16981.875
2,2,2,1,70,"2","0","FALSE",29255.0208333333
2,2,2,1,70,"3","0","FALSE",1713.66666666667
2,2,2,1,70,"4","0","TRUE",485.333333333333
2,2,2,1,70,"4","1","FALSE",1176.70833333333
2,2,2,1,70,"4","2","TRUE",534.291666666667
2,2,2,1,70,"4","3","FALSE",1168.66666666667
2,2,2,1,70,"4","4","FALSE",1150.58333333333
2,2,2,1,70,"5","0","FALSE",7495.79166666667
2,2,2,1,70,"6","0","FALSE",2435.10416666667
2,2,2,1,71,"1","0","FALSE",18651.7916666667
2,2,2,1,71,"2","0","FALSE",33973.8125
2,2,2,1,71,"3","0","FALSE",1641.41666666667
2,2,2,1,71,"5","0","FALSE",7383.66666666667
2,2,2,1,71,"6","0","FALSE",2783.39583333333
2,2,2,1,72,"1","0","FALSE",17699.5416666667
2,2,2,1,72,"2","0","FALSE",31886.7708333333
2,2,2,1,72,"3","0","FALSE",1622.41666666667
2,2,2,1,72,"5","0","FALSE",7410.22916666667
2,2,2,1,72,"6","0","FALSE",2704.58333333333
2,2,2,1,73,"1","0","FALSE",19987.1666666667
2,2,2,1,73,"2","0","FALSE",37423.2916666667
2,2,2,1,73,"3","0","FALSE",1421.5
2,2,2,1,73,"5","0","FALSE",7266.52083333333
2,2,2,1,73,"6","0","FALSE",3036.72916666667
2,2,2,1,74,"1","0","FALSE",19541.8333333333
2,2,2,1,74,"2","0","FALSE",35631.75
2,2,2,1,74,"3","0","FALSE",1626.14583333333
2,2,2,1,74,"5","0","FALSE",7416.75
2,2,2,1,74,"6","0","FALSE",2920.22916666667
2,2,2,1,75,"1","0","FALSE",21973.0833333333
2,2,2,1,75,"2","0","FALSE",40673.1041666667
2,2,2,1,75,"3","0","FALSE",1561.41666666667
2,2,2,1,75,"5","0","FALSE",7293.27083333333
2,2,2,1,75,"6","0","FALSE",3277.35416666667
2,2,2,1,76,"1","0","FALSE",16215.625
2,2,2,1,76,"2","0","FALSE",27507.5208333333
2,2,2,1,76,"3","0","FALSE",1708.25
2,2,2,1,76,"5","0","FALSE",7321
2,2,2,1,76,"6","0","FALSE",2416.27083333333
2,2,2,1,77,"1","0","FALSE",18192.25
2,2,2,1,77,"2","0","FALSE",32427.9166666667
2,2,2,1,77,"3","0","FALSE",1510.04166666667
2,2,2,1,77,"5","0","FALSE",7256.79166666667
2,2,2,1,77,"6","0","FALSE",2638.91666666667
2,2,2,1,78,"1","0","FALSE",18093.9166666667
2,2,2,1,78,"2","0","FALSE",31308.3125
2,2,2,1,78,"3","0","FALSE",1745.91666666667
2,2,2,1,78,"5","0","FALSE",7469.58333333333
2,2,2,1,78,"6","0","FALSE",2579.6875
2,2,2,1,79,"1","0","FALSE",20010.8333333333
2,2,2,1,79,"2","0","FALSE",36975.9791666667
2,2,2,1,79,"3","0","FALSE",1651.375
2,2,2,1,79,"5","0","FALSE",7374.6875
2,2,2,1,79,"6","0","FALSE",2968.83333333333
2,2,2,1,80,"1","0","FALSE",17135.5416666667
2,2,2,1,80,"2","0","TRUE",7150.85416666667
2,2,2,1,80,"2","1","TRUE",7453.5625
2,2,2,1,80,"2","2","FALSE",36147.1458333333
2,2,2,1,80,"2","3","FALSE",37931.75
2,2,2,1,80,"2","4","FALSE",34097.2916666667
2,2,2,1,80,"3","0","TRUE",131.854166666667
2,2,2,1,80,"3","1","TRUE",127.0625
2,2,2,1,80,"3","2","FALSE",1650.33333333333
2,2,2,1,80,"3","3","FALSE",1520.16666666667
2,2,2,1,80,"3","4","FALSE",1726.70833333333
2,2,2,1,80,"5","0","FALSE",7354.375
2,2,2,1,80,"6","0","TRUE",653.229166666667
2,2,2,1,80,"6","1","TRUE",683.604166666667
2,2,2,1,80,"6","2","FALSE",2982.25
2,2,2,1,80,"6","3","FALSE",3077.64583333333
2,2,2,1,80,"6","4","FALSE",2810.6875
2,2,2,1,81,"1","0","FALSE",19010.7916666667
2,2,2,1,81,"5","0","FALSE",7129.70833333333
2,2,2,1,82,"1","0","FALSE",19555.5416666667
2,2,2,1,82,"5","0","FALSE",7332.95833333333
2,2,2,1,83,"1","0","FALSE",21271.1666666667
2,2,2,1,83,"5","0","FALSE",7117.4375
2,2,2,1,84,"1","0","FALSE",15953.1666666667
2,2,2,1,84,"5","0","FALSE",7283.27083333333
2,2,2,1,85,"1","0","FALSE",17470.5416666667
2,2,2,1,85,"5","0","FALSE",7043.9375
2,2,2,1,86,"1","0","FALSE",17668.4166666667
2,2,2,1,86,"5","0","FALSE",7397.625
2,2,2,1,87,"1","0","FALSE",19462.2083333333
2,2,2,1,87,"5","0","FALSE",7221.85416666667
2,2,2,1,88,"1","0","FALSE",18201.5416666667
2,2,2,1,88,"5","0","FALSE",7256
2,2,2,1,89,"1","0","FALSE",19728.1666666667
2,2,2,1,89,"5","0","FALSE",7156.58333333333
2,2,2,1,90,"1","0","TRUE",312.166666666667
2,2,2,1,90,"1","1","TRUE",8841.125
2,2,2,1,90,"1","2","TRUE",333.5
2,2,2,1,90,"1","3","FALSE",23464.6666666667
2,2,2,1,90,"1","4","FALSE",20901
2,2,2,1,90,"5","0","TRUE",82.0208333333333
2,2,2,1,90,"5","1","TRUE",1217.52083333333
2,2,2,1,90,"5","2","FALSE",8721.14583333333
2,2,2,1,90,"5","3","FALSE",7825.625
2,2,2,1,90,"5","4","TRUE",78.7916666666667
2,3,2,0,59,"1","0","FALSE",16739.0416666667
2,3,2,0,59,"2","0","FALSE",39670.0416666667
2,3,2,0,59,"4","0","FALSE",842.958333333333
2,3,2,0,59,"6","0","FALSE",1327.20833333333
2,3,2,0,60,"1","0","FALSE",11861
2,3,2,0,60,"2","0","FALSE",27674.0833333333
2,3,2,0,60,"4","0","FALSE",773.25
2,3,2,0,60,"6","0","FALSE",903.708333333333
2,3,2,0,61,"1","0","FALSE",13457.7083333333
2,3,2,0,61,"2","0","FALSE",31959.4583333333
2,3,2,0,61,"4","0","FALSE",803.083333333333
2,3,2,0,61,"6","0","FALSE",943.583333333333
2,3,2,0,62,"1","0","FALSE",13017.0833333333
2,3,2,0,62,"2","0","FALSE",30492.9583333333
2,3,2,0,62,"4","0","FALSE",780.416666666667
2,3,2,0,62,"6","0","FALSE",930.5
2,3,2,0,63,"1","0","FALSE",14320.5833333333
2,3,2,0,63,"2","0","FALSE",32823
2,3,2,0,63,"4","0","FALSE",829.958333333333
2,3,2,0,63,"6","0","FALSE",972.75
2,3,2,0,64,"1","0","FALSE",10384.0833333333
2,3,2,0,64,"2","0","FALSE",24532.5416666667
2,3,2,0,64,"4","0","FALSE",635.291666666667
2,3,2,0,64,"6","0","FALSE",908.958333333333
2,3,2,0,65,"1","0","FALSE",12516.625
2,3,2,0,65,"2","0","FALSE",29321.5
2,3,2,0,65,"4","0","FALSE",690.708333333333
2,3,2,0,65,"6","0","FALSE",965.833333333333
2,3,2,0,66,"1","0","FALSE",12204.7916666667
2,3,2,0,66,"2","0","FALSE",28473.4166666667
2,3,2,0,66,"4","0","FALSE",692.333333333333
2,3,2,0,66,"6","0","FALSE",999.791666666667
2,3,2,0,67,"1","0","FALSE",14441.75
2,3,2,0,67,"2","0","FALSE",33097.2083333333
2,3,2,0,67,"4","0","FALSE",743.041666666667
2,3,2,0,67,"6","0","FALSE",1141.08333333333
2,3,2,0,68,"1","0","FALSE",10022.3333333333
2,3,2,0,68,"2","0","FALSE",21373.375
2,3,2,0,68,"4","0","FALSE",640.041666666667
2,3,2,0,68,"6","0","FALSE",835.208333333333
2,3,2,0,69,"1","0","FALSE",11647.5
2,3,2,0,69,"2","0","FALSE",25577.6666666667
2,3,2,0,69,"3","0","FALSE",457.625
2,3,2,0,69,"4","0","FALSE",717.5
2,3,2,0,69,"6","0","FALSE",864.166666666667
2,3,2,0,70,"1","0","FALSE",11435.2916666667
2,3,2,0,70,"2","0","FALSE",24643.9166666667
2,3,2,0,70,"3","0","FALSE",447.208333333333
2,3,2,0,70,"4","0","TRUE",357.708333333333
2,3,2,0,70,"4","1","FALSE",785.083333333333
2,3,2,0,70,"4","2","TRUE",394
2,3,2,0,70,"4","3","FALSE",775.625
2,3,2,0,70,"6","0","FALSE",893.666666666667
2,3,2,0,71,"1","0","FALSE",13227.2083333333
2,3,2,0,71,"2","0","FALSE",29357.125
2,3,2,0,71,"3","0","FALSE",420
2,3,2,0,71,"6","0","FALSE",1013.66666666667
2,3,2,0,72,"1","0","FALSE",11892.4166666667
2,3,2,0,72,"2","0","FALSE",27071.3333333333
2,3,2,0,72,"3","0","FALSE",430.041666666667
2,3,2,0,72,"6","0","FALSE",968.041666666667
2,3,2,0,73,"1","0","FALSE",14420
2,3,2,0,73,"2","0","FALSE",32429.625
2,3,2,0,73,"3","0","FALSE",410.208333333333
2,3,2,0,73,"6","0","FALSE",1094.125
2,3,2,0,74,"1","0","FALSE",13831.8333333333
2,3,2,0,74,"2","0","FALSE",30254
2,3,2,0,74,"3","0","FALSE",446.583333333333
2,3,2,0,74,"6","0","FALSE",1022.75
2,3,2,0,75,"1","0","FALSE",16537.9583333333
2,3,2,0,75,"2","0","FALSE",35396.9583333333
2,3,2,0,75,"3","0","FALSE",412.916666666667
2,3,2,0,75,"6","0","FALSE",1230.04166666667
2,3,2,0,76,"1","0","FALSE",10863.75
2,3,2,0,76,"2","0","FALSE",22905.7916666667
2,3,2,0,76,"3","0","FALSE",434.583333333333
2,3,2,0,76,"6","0","FALSE",873.875
2,3,2,0,77,"1","0","FALSE",13256.2916666667
2,3,2,0,77,"2","0","FALSE",27642.2083333333
2,3,2,0,77,"3","0","FALSE",409.833333333333
2,3,2,0,77,"6","0","FALSE",957.416666666667
2,3,2,0,78,"1","0","FALSE",12714.4583333333
2,3,2,0,78,"2","0","FALSE",26386
2,3,2,0,78,"3","0","FALSE",452.541666666667
2,3,2,0,78,"6","0","FALSE",955.041666666667
2,3,2,0,79,"1","0","FALSE",14992.7083333333
2,3,2,0,79,"2","0","FALSE",31569.7083333333
2,3,2,0,79,"3","0","FALSE",425.375
2,3,2,0,79,"6","0","FALSE",1097.95833333333
2,3,2,0,80,"1","0","FALSE",11213.2083333333
2,3,2,0,80,"2","0","TRUE",6111.83333333333
2,3,2,0,80,"2","1","TRUE",6569.08333333333
2,3,2,0,80,"2","2","FALSE",30916.5416666667
2,3,2,0,80,"2","3","FALSE",32575.2083333333
2,3,2,0,80,"3","0","TRUE",91.5416666666667
2,3,2,0,80,"3","1","TRUE",84.8333333333333
2,3,2,0,80,"3","2","FALSE",442.75
2,3,2,0,80,"3","3","FALSE",447.416666666667
2,3,2,0,80,"6","0","TRUE",272.458333333333
2,3,2,0,80,"6","1","TRUE",271.666666666667
2,3,2,0,80,"6","2","FALSE",1069.95833333333
2,3,2,0,80,"6","3","FALSE",1118.79166666667
2,3,2,0,81,"1","0","FALSE",13723.625
2,3,2,0,82,"1","0","FALSE",13424.25
2,3,2,0,83,"1","0","FALSE",15716.8333333333
2,3,2,0,84,"1","0","FALSE",10541.5416666667
2,3,2,0,85,"1","0","FALSE",12536.2083333333
2,3,2,0,86,"1","0","FALSE",12223.1666666667
2,3,2,0,87,"1","0","FALSE",14295.25
2,3,2,0,88,"1","0","FALSE",12440.375
2,3,2,0,89,"1","0","FALSE",14557.25
2,3,2,0,90,"1","0","TRUE",249.666666666667
2,3,2,0,90,"1","1","TRUE",6126.125
2,3,2,0,90,"1","2","TRUE",272.291666666667
2,3,2,0,90,"1","3","FALSE",16347.2083333333
2,3,2,1,59,"1","0","FALSE",19136.6333333333
2,3,2,1,59,"2","0","FALSE",41602.1666666667
2,3,2,1,59,"4","0","FALSE",1290.48333333333
2,3,2,1,59,"6","0","FALSE",4739.6
2,3,2,1,60,"1","0","FALSE",15103.5583333333
2,3,2,1,60,"2","0","FALSE",29371.2666666667
2,3,2,1,60,"4","0","FALSE",1222.025
2,3,2,1,60,"6","0","FALSE",3536.18333333333
2,3,2,1,61,"1","0","FALSE",15871.1
2,3,2,1,61,"2","0","FALSE",32508.3666666667
2,3,2,1,61,"4","0","FALSE",1259.89166666667
2,3,2,1,61,"6","0","FALSE",3492.425
2,3,2,1,62,"1","0","FALSE",15812.3166666667
2,3,2,1,62,"2","0","FALSE",32002.175
2,3,2,1,62,"4","0","FALSE",1244.69166666667
2,3,2,1,62,"6","0","FALSE",3671.95833333333
2,3,2,1,63,"1","0","FALSE",16262.9666666667
2,3,2,1,63,"2","0","FALSE",33387.8083333333
2,3,2,1,63,"4","0","FALSE",1237.49166666667
2,3,2,1,63,"6","0","FALSE",3537.38333333333
2,3,2,1,64,"1","0","FALSE",13685.8666666667
2,3,2,1,64,"2","0","FALSE",27994.025
2,3,2,1,64,"4","0","FALSE",1070.53333333333
2,3,2,1,64,"6","0","FALSE",3491.35
2,3,2,1,65,"1","0","FALSE",15329.4833333333
2,3,2,1,65,"2","0","FALSE",32508.4166666667
2,3,2,1,65,"4","0","FALSE",1133.9
2,3,2,1,65,"6","0","FALSE",3687.50833333333
2,3,2,1,66,"1","0","FALSE",15472.7416666667
2,3,2,1,66,"2","0","FALSE",31910.6416666667
2,3,2,1,66,"4","0","FALSE",1118.9
2,3,2,1,66,"6","0","FALSE",3769.2
2,3,2,1,67,"1","0","FALSE",17152.6166666667
2,3,2,1,67,"2","0","FALSE",36755.1
2,3,2,1,67,"4","0","FALSE",1193.68333333333
2,3,2,1,67,"6","0","FALSE",4251.225
2,3,2,1,68,"1","0","FALSE",13173.7833333333
2,3,2,1,68,"2","0","FALSE",24726.775
2,3,2,1,68,"4","0","FALSE",1087.6
2,3,2,1,68,"6","0","FALSE",3200.975
2,3,2,1,69,"1","0","FALSE",14430.0416666667
2,3,2,1,69,"2","0","FALSE",28220.525
2,3,2,1,69,"3","0","FALSE",1715.25
2,3,2,1,69,"4","0","FALSE",1159.31666666667
2,3,2,1,69,"5","0","FALSE",7877.80833333333
2,3,2,1,69,"6","0","FALSE",3274.65
2,3,2,1,70,"1","0","FALSE",14385.0916666667
2,3,2,1,70,"2","0","FALSE",27941.7
2,3,2,1,70,"3","0","FALSE",1696.575
2,3,2,1,70,"4","0","TRUE",527.166666666667
2,3,2,1,70,"4","1","FALSE",1237.525
2,3,2,1,70,"4","2","TRUE",583.25
2,3,2,1,70,"4","3","FALSE",1266.425
2,3,2,1,70,"4","4","FALSE",1243.83333333333
2,3,2,1,70,"5","0","FALSE",8058.69166666667
2,3,2,1,70,"6","0","FALSE",3312.725
2,3,2,1,71,"1","0","FALSE",15919.775
2,3,2,1,71,"2","0","FALSE",32261.175
2,3,2,1,71,"3","0","FALSE",1663.95
2,3,2,1,71,"5","0","FALSE",7922.225
2,3,2,1,71,"6","0","FALSE",3734.4
2,3,2,1,72,"1","0","FALSE",15199.9166666667
2,3,2,1,72,"2","0","FALSE",30267.55
2,3,2,1,72,"3","0","FALSE",1622.39166666667
2,3,2,1,72,"5","0","FALSE",7953.23333333333
2,3,2,1,72,"6","0","FALSE",3604.44166666667
2,3,2,1,73,"1","0","FALSE",17220.925
2,3,2,1,73,"2","0","FALSE",35555.8083333333
2,3,2,1,73,"3","0","FALSE",1445.50833333333
2,3,2,1,73,"5","0","FALSE",7801.85833333333
2,3,2,1,73,"6","0","FALSE",4094
2,3,2,1,74,"1","0","FALSE",16957.4166666667
2,3,2,1,74,"2","0","FALSE",33842.8333333333
2,3,2,1,74,"3","0","FALSE",1632.35
2,3,2,1,74,"5","0","FALSE",8071.125
2,3,2,1,74,"6","0","FALSE",4024.11666666667
2,3,2,1,75,"1","0","FALSE",18952.5333333333
2,3,2,1,75,"2","0","FALSE",38762.8416666667
2,3,2,1,75,"3","0","FALSE",1540.6
2,3,2,1,75,"5","0","FALSE",7875.50833333333
2,3,2,1,75,"6","0","FALSE",4453.78333333333
2,3,2,1,76,"1","0","FALSE",14045.3666666667
2,3,2,1,76,"2","0","FALSE",26250.525
2,3,2,1,76,"3","0","FALSE",1667.4
2,3,2,1,76,"5","0","FALSE",7937.20833333333
2,3,2,1,76,"6","0","FALSE",3242.74166666667
2,3,2,1,77,"1","0","FALSE",15737.0916666667
2,3,2,1,77,"2","0","FALSE",30761.5666666667
2,3,2,1,77,"3","0","FALSE",1461.9
2,3,2,1,77,"5","0","FALSE",7835.65
2,3,2,1,77,"6","0","FALSE",3556.11666666667
2,3,2,1,78,"1","0","FALSE",15636.925
2,3,2,1,78,"2","0","FALSE",29784.7666666667
2,3,2,1,78,"3","0","FALSE",1702.175
2,3,2,1,78,"5","0","FALSE",8030.86666666667
2,3,2,1,78,"6","0","FALSE",3555.66666666667
2,3,2,1,79,"1","0","FALSE",17386.6333333333
2,3,2,1,79,"2","0","FALSE",34993.5166666667
2,3,2,1,79,"3","0","FALSE",1619.99166666667
2,3,2,1,79,"5","0","FALSE",7956.01666666667
2,3,2,1,79,"6","0","FALSE",4051.89166666667
2,3,2,1,80,"1","0","FALSE",14721.075
2,3,2,1,80,"2","0","TRUE",6826.71666666667
2,3,2,1,80,"2","1","TRUE",7162.425
2,3,2,1,80,"2","2","FALSE",34314.5666666667
2,3,2,1,80,"2","3","FALSE",36101.85
2,3,2,1,80,"2","4","FALSE",32349.9416666667
2,3,2,1,80,"3","0","TRUE",125.516666666667
2,3,2,1,80,"3","1","TRUE",123.25
2,3,2,1,80,"3","2","FALSE",1601.30833333333
2,3,2,1,80,"3","3","FALSE",1525.90833333333
2,3,2,1,80,"3","4","FALSE",1725.80833333333
2,3,2,1,80,"5","0","FALSE",7918.48333333333
2,3,2,1,80,"6","0","TRUE",879.675
2,3,2,1,80,"6","1","TRUE",914.875
2,3,2,1,80,"6","2","FALSE",3993.55
2,3,2,1,80,"6","3","FALSE",4093.28333333333
2,3,2,1,80,"6","4","FALSE",3755.75833333333
2,3,2,1,81,"1","0","FALSE",16501.1166666667
2,3,2,1,81,"5","0","FALSE",7633.04166666667
2,3,2,1,82,"1","0","FALSE",16757.5916666667
2,3,2,1,82,"5","0","FALSE",7966.075
2,3,2,1,83,"1","0","FALSE",18241.95
2,3,2,1,83,"5","0","FALSE",7776.91666666667
2,3,2,1,84,"1","0","FALSE",13713.0333333333
2,3,2,1,84,"5","0","FALSE",7921.88333333333
2,3,2,1,85,"1","0","FALSE",15027.5666666667
2,3,2,1,85,"5","0","FALSE",7660.59166666667
2,3,2,1,86,"1","0","FALSE",15241.5333333333
2,3,2,1,86,"5","0","FALSE",7981.43333333333
2,3,2,1,87,"1","0","FALSE",16924.2583333333
2,3,2,1,87,"5","0","FALSE",7745.39166666667
2,3,2,1,88,"1","0","FALSE",15732.175
2,3,2,1,88,"5","0","FALSE",7837.23333333333
2,3,2,1,89,"1","0","FALSE",16876.1583333333
2,3,2,1,89,"5","0","FALSE",7748.01666666667
2,3,2,1,90,"1","0","TRUE",279.65
2,3,2,1,90,"1","1","TRUE",7642.65
2,3,2,1,90,"1","2","TRUE",290.65
2,3,2,1,90,"1","3","FALSE",20243.15
2,3,2,1,90,"1","4","FALSE",17944.7166666667
2,3,2,1,90,"5","0","TRUE",82.425
2,3,2,1,90,"5","1","TRUE",1316.98333333333
2,3,2,1,90,"5","2","FALSE",9365.45
2,3,2,1,90,"5","3","FALSE",8474.025
2,3,2,1,90,"5","4","TRUE",82.0083333333333
